567	sharp-edge-beer-emporium-pittsburgh
568	panera-bread-pittsburgh-11
569	apollo-cafe-pittsburgh
570	pizza-parma-pittsburgh-4
571	rialto-pizza-pittsburgh
572	smallman-street-deli-pittsburgh-2
573	cupka-richd-deli-pittsburgh
574	beehive-coffee-pittsburgh
575	bangkok-balcony-pittsburgh
576	bar-louie-pittsburgh-5
577	the-red-ring-bar-and-grille-pittsburgh
578	tilted-kilt-pub-and-eatery-pittsburgh
579	steelhead-brasserie-and-wine-bar-pittsburgh-2
580	sals-new-york-pizzeria-pittsburgh
581	cafe-fifth-ave-pittsburgh
582	steel-cactus-pittsburgh-6
583	food-shoppe-pittsburgh-2
584	djs-sandwich-shoppe-pittsburgh-2
585	courthouse-tavern-pittsburgh
586	salonika-gyros-pittsburgh
587	monte-cellos-pittsburgh
588	bufords-kitchen-pittsburgh
589	bea-taco-town-pittsburgh-6
590	little-tokyo-pittsburgh
591	brighton-hot-dog-shoppe-pittsburgh
592	pho-van-pittsburgh
593	grand-view-buffet-pittsburgh
594	buon-giorno-cafe-pittsburgh
595	demores-pizzeria-pittsburgh
596	new-dumpling-house-pittsburgh
597	sakura-teppanyaki-and-sushi-pittsburgh
598	sals-city-deli-pittsburgh
599	bigelow-grille-pittsburgh
600	atrias-restaurant-pittsburgh-2
601	gaby-et-jules-pittsburgh
602	srees-foods-pittsburgh-2
603	steel-cactus-pittsburgh-2
604	say-cheese-pizza-co-pittsburgh-2
605	pinos-contemporary-italian-restaurant-and-wine-bar-pittsburgh
606	pizza-italia-pittsburgh
607	everydays-a-sundae-pittsburgh
608	rowdy-bbq-pittsburgh
609	angelos-pizzeria-pittsburgh
610	cornerstone-restaurant-and-bar-pittsburgh
611	pizza-prima-pittsburgh
612	zorbas-gyros-pittsburgh
613	the-getaway-café-pittsburgh-2
614	pamelas-diner-pittsburgh
615	other-place-pittsburgh
616	h-j-heinz-pittsburgh
617	pizza-milano-pittsburgh-6
618	china-taste-pittsburgh
619	denises-diner-pittsburgh
620	caffe-mona-la-bistro-pittsburgh
621	red-tea-house-pittsburgh
622	aiellos-pizza-pittsburgh
623	taste-of-art-art-institute-of-pittsburgh-pittsburgh
624	taste-of-india-pittsburgh
625	aladdins-eatery-pittsburgh-11
626	millvale-diner-pittsburgh
627	pgh-crepes-pittsburgh-2
628	mediterrano-pittsburgh
629	carbonaras-restaurant-pittsburgh
630	milky-way-pittsburgh
631	rockys-ii-pittsburgh
632	brgr-truck-pittsburgh
633	nikos-coffee-pittsburgh-2
634	mineos-pizza-house-pittsburgh-2
635	gabriellas-gourmet-on-the-go-pittsburgh
636	sumis-cakery-pittsburgh
637	tazza-d-oro-cafe-and-espresso-bar-pittsburgh
638	fireside-inn-pittsburgh
639	pizza-palermo-pittsburgh
640	franks-pizza-and-chicken-pittsburgh
641	pizza-palermo-pittsburgh
642	golden-palace-buffet-pittsburgh
643	food-for-thought-deli-pittsburgh
644	antoons-pizza-pittsburgh
645	gabriellas-gourmet-on-the-go-pittsburgh
646	thai-bites-pittsburgh
647	rockys-ii-pittsburgh
648	millies-homemade-ice-cream-pittsburgh
649	orient-express-pittsburgh
650	fireside-inn-pittsburgh
651	the-inn-on-negley-pittsburgh
652	franks-pizza-and-chicken-pittsburgh
653	taste-of-art-art-institute-of-pittsburgh-pittsburgh
654	carbonaras-restaurant-pittsburgh
655	millvale-diner-pittsburgh
656	mediterrano-pittsburgh
657	sams-market-pittsburgh
658	r-and-bs-pizza-place-pittsburgh
659	five-guys-burgers-and-fries-pittsburgh
660	brgr-truck-pittsburgh
661	ruths-chris-steak-house-pittsburgh
662	lombardozzis-restaurant-pittsburgh
663	mccormick-and-schmicks-seafood-and-steaks-pittsburgh
664	sushi-too-pittsburgh
665	jimmy-johns-pittsburgh-9
666	brueggers-bagels-pittsburgh-15
667	soul-food-connection-pittsburgh
668	r-and-bs-pizza-place-pittsburgh
669	carmodys-grille-pittsburgh
670	wild-rosemary-pittsburgh
671	original-milanos-pizza-east-side-pittsburgh-2
672	lebo-subs-pittsburgh
673	cobblerworld-pittsburgh-4
674	buca-di-beppo-italian-restaurant-pittsburgh
675	indian-spices-pittsburgh
676	antoons-pizza-pittsburgh
677	thai-bites-pittsburgh
678	red-orchid-pittsburgh
679	thai-place-restaurant-pittsburgh
680	dobra-tea-pittsburgh
681	jimmy-johns-pittsburgh-4
682	silk-road-pittsburgh
683	fernandos-cafe-pittsburgh
684	lemon-smashers-pittsburgh
685	nellies-sandwiches-pittsburgh
686	china-house-pittsburgh
687	nanas-hot-dog-shop-pittsburgh
688	william-penn-tavern-pittsburgh
689	willow-restaurant-pittsburgh
690	cafe-33-pittsburgh
691	hook-fish-and-chicken-pittsburgh-5
692	nanas-place-by-gibsons-pittsburgh
693	rose-tea-cafe-pittsburgh-3
694	fossil-fuels-café-pittsburgh-2
695	thunderbird-cafe-pittsburgh
696	hard-rock-cafe-pittsburgh
697	fazios-pizza-pittsburgh
698	laughing-buddha-bar-pittsburgh
699	ciao-pittsburgh
700	chipotle-mexican-grill-pittsburgh-10
701	qdoba-mexican-grill-pittsburgh-6
702	wingstop-pittsburgh-2
703	the-pitt-stop-pittsburgh
704	storms-restaurant-and-catering-pittsburgh
705	tailgaters-bar-and-grill-pittsburgh
706	sabroso-mexican-delights-pittsburgh
707	kennys-place-pittsburgh
708	bridges-restaurant-pittsburgh
709	deblasios-restaurant-pittsburgh
710	wings-and-whiskey-pittsburgh
711	wiener-world-pittsburgh
712	chan-an-restaurant-pittsburgh-3
713	central-diner-and-grille-pittsburgh
714	noxs-tavern-and-grille-pittsburgh
715	sushi-tomo-pittsburgh
716	pizza-bellino-pittsburgh
717	the-underground-pittsburgh
718	campus-deli-pittsburgh
719	pennsbury-pub-and-grill-pittsburgh
720	mia-madre-trattoria-pittsburgh-2
721	tan-izakaya-pittsburgh
722	terrace-room-pittsburgh
723	the-pizza-company-pittsburgh-5
724	original-milanos-pizza-pittsburgh
725	india-on-wheels-pittsburgh
726	olive-garden-italian-restaurant-pittsburgh-6
727	yinz-guys-pizza-pittsburgh
728	delallos-fort-couch-cafe-pittsburgh
729	eatn-park-restaurant-pittsburgh-13
730	vocelli-pizza-pittsburgh-9
731	zekes-coffee-pittsburgh
732	dipietros-restaurant-pittsburgh-2
733	cavo-nightclub-pittsburgh
734	cappys-cafe-pittsburgh
735	ephesus-mediterranean-kitchen-pittsburgh-2
736	penn-station-east-coast-subs-pittsburgh
737	ricos-restaurant-pittsburgh
738	yuva-india-kitchen-bar-pittsburgh
739	archies-pittsburgh
740	the-mintt-pittsburgh
