k	numRecR	numNonRecR	numR	avgRating	posRatingRatio	negRatingRatio	maxRDay	avgRD	maxRD	extRatingRatio	avgL	stdL	avgPCW	maxPCW	avgPC	avgPC	avgOnePP	maxOnePP	avgRES	maxRES	avgPosScore	maxPosScore	avgNegScore	maxNegScore	avgSW	maxSW	avgOW	maxOW	fraction
bridges-restaurant-pittsburgh	14	1	15	2.8	0.2	0.4	1	0.773333333333	2.2	0.133333333333	200.533333333	196.459280486	0.139320254984	0.243902439024	0.0213185740877	0.0213185740877	0.0368610363943	0.078125	0.0454532163743	0.4	0.0524259914114	0.0859375	0.0350157419378	0.0677710843373	0.0990375022061	0.183673469388	0.900962497794	0.956043956044	0.0666666666667
chloe-nicole-catering-pittsburgh	3	0	3	3.33333333333	0.666666666667	0.333333333333	1	1.55555555556	2.33333333333	0.666666666667	109.666666667	55.2589861973	0.16973640307	0.244444444444	0.0314484293716	0.0314484293716	0.0657991324658	0.0925925925926	0.359259259259	0.444444444444	0.0470887554221	0.0671296296296	0.0223515181849	0.0277027027027	0.0676167471819	0.111111111111	0.932383252818	0.978260869565	0.0
namaste-india-pittsburgh	37	6	43	2.95348837209	0.511627906977	0.441860465116	1	1.49378042185	2.04651162791	0.53488372093	125.511627907	151.61186247	0.161683143713	0.288288288288	0.0295903010074	0.0295903010074	0.0459669940338	0.106060606061	0.0706449880868	0.571428571429	0.0488297792201	0.13125	0.0383024349993	0.09375	0.0997648001078	0.307692307692	0.900235199892	1.0	0.139534883721
social-pittsburgh	162	26	188	3.06382978723	0.398936170213	0.329787234043	2	0.991625169759	2.06382978723	0.25	156.143617021	122.910387749	0.151646385134	0.288659793814	0.0247888768442	0.0247888768442	0.0466517454775	0.15	0.101214924907	0.833333333333	0.0541527266109	0.375	0.0310422935423	0.125	0.0945817054508	0.5	0.905418294549	1.0	0.13829787234
maietta-restaurant-pittsburgh	6	2	8	4.5	0.875	0.0	1	0.625	1.5	0.625	149.625	142.662133641	0.129482098503	0.161538461538	0.019444354578	0.019444354578	0.0294037665978	0.0576923076923	0.015873015873	0.0714285714286	0.0532966335048	0.0810810810811	0.0250813516227	0.0427927927928	0.106125293361	0.2	0.893874706639	0.95358649789	0.25
pamelas-diner-pittsburgh	66	4	70	3.67142857143	0.685714285714	0.257142857143	2	1.16489795918	2.67142857143	0.471428571429	117.885714286	141.005222077	0.163615840952	0.666666666667	0.0316280878644	0.0316280878644	0.0390920359847	0.0965517241379	0.146227752173	1.0	0.0555491681082	0.136363636364	0.0311850166834	0.0952380952381	0.0988717021188	0.269230769231	0.886842583595	1.0	0.0571428571429
terrace-room-pittsburgh	55	4	59	3.33898305085	0.559322033898	0.220338983051	2	1.11232404481	2.33898305085	0.372881355932	170.440677966	145.40944776	0.148711727577	0.269230769231	0.0228370509908	0.0228370509908	0.0426516117698	0.100775193798	0.0918589649522	1.0	0.0531142809924	0.0961538461538	0.0279959562852	0.0705128205128	0.0885495220229	0.197183098592	0.911450477977	0.985507246377	0.0677966101695
cafe-milano-pittsburgh	54	13	67	3.41791044776	0.582089552239	0.238805970149	2	1.18511918022	2.41791044776	0.432835820896	123.119402985	128.689087592	0.151689131483	0.264705882353	0.0275139627947	0.0275139627947	0.0422347386618	0.116279069767	0.101805953046	1.0	0.0576359988892	0.125	0.0262672398398	0.070652173913	0.0866908031161	0.333333333333	0.913309196884	1.0	0.194029850746
chengdu-gourmet-pittsburgh-2	57	10	67	3.23880597015	0.55223880597	0.34328358209	3	1.31833370461	2.23880597015	0.44776119403	145.417910448	127.316757319	0.168499357093	0.833333333333	0.0296861776526	0.0296861776526	0.0444922580972	0.166666666667	0.146878461166	1.0	0.0613415808662	0.6875	0.032487988142	0.0978260869565	0.117677134693	1.0	0.882322865307	1.0	0.149253731343
the-red-ring-bar-and-grille-pittsburgh	32	13	45	2.86666666667	0.333333333333	0.377777777778	2	1.05481481481	2.13333333333	0.311111111111	131.911111111	80.1980388295	0.138232633135	0.221428571429	0.0253668306648	0.0253668306648	0.0452600454327	0.103448275862	0.125425685426	0.8	0.0529197620748	0.0986111111111	0.0308511051012	0.0523255813953	0.0902434994745	0.222222222222	0.909756500526	1.0	0.288888888889
coca-cafe-pittsburgh	329	39	368	3.60054347826	0.649456521739	0.228260869565	4	1.13298972117	2.60054347826	0.434782608696	152.956521739	135.479796588	0.148385507097	0.407407407407	0.0237327710752	0.0237327710752	0.0459876933381	0.134615384615	0.113140851647	1.0	0.0506554499921	0.152777777778	0.0290151699097	0.161764705882	0.0886591720223	0.3	0.911340827978	1.0	0.10597826087
s-and-d-cafe-pittsburgh	7	2	9	4.0	0.777777777778	0.222222222222	2	1.33333333333	3.0	0.888888888889	47.3333333333	30.025914733	0.166246653929	0.235772357724	0.0371463301184	0.0371463301184	0.0174703025514	0.0526315789474	0.375925925926	1.0	0.0668011692608	0.1375	0.0412942212274	0.0673076923077	0.117289192289	0.272727272727	0.882710807711	0.964285714286	0.222222222222
twelve-whiskey-barbecue-pittsburgh	8	12	20	4.05	0.8	0.2	3	1.045	3.05	0.65	107.85	64.430796208	0.168264966817	0.314285714286	0.0310231839028	0.0310231839028	0.0421984706446	0.0851063829787	0.267171717172	1.0	0.0540497772048	0.0852272727273	0.024604254952	0.0551470588235	0.0949952272599	0.181818181818	0.90500477274	0.980198019802	0.6
china-taste-pittsburgh	12	3	15	4.0	0.8	0.0666666666667	1	0.666666666667	3.0	0.4	103.6	71.6405844011	0.159013308012	0.243902439024	0.0295241085113	0.0295241085113	0.0390290366798	0.0759493670886	0.0666666666667	0.8	0.052376532248	0.10597826087	0.0288788669176	0.0569620253165	0.0919425260314	0.22	0.908057473969	0.959183673469	0.2
szechuan-express-pittsburgh	61	12	73	2.93150684932	0.383561643836	0.383561643836	2	1.23512854194	2.06849315068	0.452054794521	112.945205479	115.54135717	0.165606832542	1.0	0.0306116437443	0.0306116437443	0.0347351680434	0.102564102564	0.051473241704	0.666666666667	0.0477866567896	0.1484375	0.0340619136616	0.15625	0.0947226797189	0.5	0.891578690144	1.0	0.164383561644
täkō-pittsburgh	448	75	523	4.37476099426	0.856596558317	0.0650095602294	5	0.76750180054	3.37476099426	0.644359464627	138.713193117	134.153282518	0.160172290888	0.367346938776	0.0276592623772	0.0276592623772	0.0412518415305	0.166666666667	0.200359717547	1.0	0.0593110676578	0.208333333333	0.0272749203813	0.204545454545	0.0918655873635	0.5	0.908134412637	1.0	0.143403441683
slice-on-broadway-pittsburgh-2	4	1	5	3.8	0.6	0.2	1	1.04	1.8	0.4	125.8	41.2911612818	0.139216431731	0.174698795181	0.0331417059146	0.0331417059146	0.0482047902278	0.0759493670886	0.2	1.0	0.0525082487878	0.0729166666667	0.0255953682119	0.0348101265823	0.0773130244096	0.15	0.922686975591	0.964285714286	0.2
say-cheese-pizza-co-pittsburgh-2	18	8	26	3.65384615385	0.615384615385	0.269230769231	1	1.27218934911	2.65384615385	0.538461538462	87.7692307692	100.003195215	0.179521984549	0.5	0.0358563585146	0.0358563585146	0.0436657289372	0.101694915254	0.149802761341	1.0	0.0626397876073	0.197368421053	0.0326518126288	0.0722222222222	0.122934901323	0.5	0.877065098677	1.0	0.307692307692
bufords-kitchen-pittsburgh	29	13	42	2.21428571429	0.285714285714	0.666666666667	3	1.42857142857	2.78571428571	0.738095238095	135.880952381	120.328360743	0.142523760835	0.211267605634	0.0268195998035	0.0268195998035	0.0407058357461	0.0989010989011	0.125897245988	1.0	0.0464067009602	0.201388888889	0.0303027970972	0.0548780487805	0.0892353711532	0.333333333333	0.910764628847	0.975	0.309523809524
claddagh-irish-pub-pittsburgh	87	14	101	3.26732673267	0.475247524752	0.277227722772	2	1.11224389766	2.26732673267	0.346534653465	136.504950495	122.685109586	0.146565781104	0.302325581395	0.0301213173778	0.0301213173778	0.0433055725024	0.114457831325	0.126460869838	1.0	0.0527404571071	0.125	0.0297225687739	0.0797872340426	0.0974738232274	0.263157894737	0.902526176773	1.0	0.138613861386
chip-and-kale-pittsburgh	2	0	2	5.0	1.0	0.0	1	0.0	0.0	1.0	263.5	59.5	0.16382868937	0.166666666667	0.0149027893298	0.0149027893298	0.0197368421053	0.0247678018576	0.0555555555555	0.111111111111	0.0343621001032	0.0373774509804	0.0240744324045	0.0287990196078	0.0569800569801	0.0769230769231	0.94301994302	0.962962962963	0.0
mediterrano-pittsburgh	51	13	64	3.34375	0.53125	0.3125	2	1.228515625	2.34375	0.40625	134.40625	128.028404899	0.165570586246	0.444444444444	0.0302082845257	0.0302082845257	0.043069918616	0.101449275362	0.163729629745	1.0	0.0607286191797	0.125	0.0327619618006	0.06640625	0.11064992018	0.25	0.88935007982	1.0	0.203125
other-place-pittsburgh	10	2	12	4.25	0.916666666667	0.0833333333333	1	0.625	2.25	0.416666666667	148.666666667	198.600240573	0.158672432255	0.252808988764	0.0245393222071	0.0245393222071	0.0450404493615	0.0980392156863	0.190525793651	0.833333333333	0.0563161398858	0.132575757576	0.0306781616707	0.0538461538462	0.102897219789	0.166666666667	0.897102780211	0.983606557377	0.166666666667
the-pizza-company-pittsburgh-5	5	3	8	3.125	0.5	0.375	1	1.125	2.125	0.25	98.25	99.5775451595	0.144991755302	0.231884057971	0.0256633061004	0.0256633061004	0.0360490205075	0.0909090909091	0.015625	0.125	0.0565574104714	0.0735294117647	0.0277543621321	0.0690789473684	0.0949596114908	0.151515151515	0.905040388509	0.962962962963	0.375
mitchells-restaurant-bar-and-banquet-center-pittsburgh	31	16	47	3.76595744681	0.63829787234	0.191489361702	1	1.19239474875	2.76595744681	0.574468085106	111.191489362	87.4568923109	0.131401538226	0.222672064777	0.0268534380286	0.0268534380286	0.034868833631	0.111111111111	0.14502318013	1.0	0.0591836679268	0.146551724138	0.0285223610031	0.0597826086957	0.0888430469282	0.2	0.911156953072	1.0	0.340425531915
cavo-nightclub-pittsburgh	50	25	75	3.64	0.626666666667	0.253333333333	6	1.38453333333	2.64	0.666666666667	125.213333333	118.303371982	0.157403337324	0.454545454545	0.029807241516	0.029807241516	0.0430051546663	0.222222222222	0.201410650973	1.0	0.0550313918246	0.107638888889	0.0294357058648	0.147727272727	0.0978409779144	0.4	0.902159022086	1.0	0.333333333333
ferris-wheel-pittsburgh	2	1	3	4.0	0.666666666667	0.0	1	0.666666666667	1.0	0.333333333333	70.0	41.2391399846	0.136876671857	0.15	0.0219292785923	0.0219292785923	0.0206811194954	0.0330578512397	0.0	0.0	0.0684383359284	0.075	0.0397265640596	0.0579710144928	0.162723515519	0.230769230769	0.837276484481	0.953125	0.333333333333
las-velas-pittsburgh	172	26	198	3.14141414141	0.459595959596	0.343434343434	3	1.14274053668	2.14141414141	0.328282828283	145.257575758	124.557800944	0.156189420237	0.5	0.0288581697487	0.0288581697487	0.0462449899005	0.148936170213	0.13061807344	1.0	0.0544185890831	0.3	0.0291718878991	0.15	0.0932313038646	0.333333333333	0.906768696135	1.0	0.131313131313
difiores-ice-cream-delite-pittsburgh	50	8	58	2.70689655172	0.327586206897	0.48275862069	2	1.26872770511	2.29310344828	0.448275862069	103.017241379	76.613785421	0.159173512807	1.0	0.0240867092148	0.0240867092148	0.0369440064292	0.129032258065	0.132429024379	0.8	0.04928953659	0.125	0.0364794667679	0.1008	0.0905191613388	0.285714285714	0.892239459351	1.0	0.137931034483
garys-restaurant-pittsburgh	7	1	8	4.625	1.0	0.0	1	0.46875	0.625	0.625	105.5	59.4348382685	0.161241441698	0.235294117647	0.0268871016321	0.0268871016321	0.0494555486075	0.0877192982456	0.257135225885	0.666666666667	0.0576636641616	0.0909090909091	0.0268361968066	0.0386363636364	0.101546052727	0.152173913043	0.898453947273	0.953125	0.125
bills-bar-and-burger-pittsburgh-2	106	25	131	3.0	0.435114503817	0.427480916031	5	1.34351145038	2.0	0.480916030534	135.13740458	142.182592173	0.155768746717	0.372881355932	0.0263156000121	0.0263156000121	0.0435491752544	0.125984251969	0.151915466415	1.0	0.053502343007	0.138157894737	0.0314226267414	0.125	0.0965790199398	0.24	0.90342098006	1.0	0.190839694656
carnegie-café-pittsburgh	10	0	10	3.3	0.5	0.2	1	0.9	2.3	0.2	122.8	55.619780654	0.150913899654	0.217391304348	0.0227776593921	0.0227776593921	0.0333647058476	0.0579710144928	0.044358974359	0.166666666667	0.0452558172287	0.0593220338983	0.0273143994556	0.0416666666667	0.0670675789532	0.107142857143	0.932932421047	0.975	0.0
sesame-inn-chinese-restaurant-pittsburgh	50	11	61	3.54098360656	0.606557377049	0.262295081967	2	1.24536414942	2.54098360656	0.491803278689	102.573770492	85.2605378356	0.15135479043	0.3	0.0342461188819	0.0342461188819	0.0462960468473	0.140845070423	0.151268540203	1.0	0.0545075693227	0.136363636364	0.0278977305007	0.0681818181818	0.0870126899187	0.25	0.912987310081	1.0	0.180327868852
wood-fired-flatbreads-pittsburgh	5	0	5	5.0	1.0	0.0	1	0.0	0.0	1.0	236.0	266.703580778	0.143920131731	0.176240208877	0.0239835153633	0.0239835153633	0.0640525079846	0.0714285714286	0.407523809524	0.75	0.0439883075107	0.0669014084507	0.0252229066095	0.0404929577465	0.0714320832455	0.147058823529	0.928567916754	1.0	0.0
someone-elses-bar-pittsburgh	44	5	49	3.87755102041	0.755102040816	0.204081632653	1	1.12369845897	2.87755102041	0.612244897959	121.448979592	111.105587072	0.161164614801	0.363636363636	0.0251794206795	0.0251794206795	0.0415983276794	0.129032258065	0.217832847425	1.0	0.054048530451	0.109797297297	0.023702374004	0.0527794871795	0.0782282996746	0.166666666667	0.921771700325	1.0	0.102040816327
wheel-house-pittsburgh	20	2	22	3.27272727273	0.454545454545	0.181818181818	1	0.752066115703	2.27272727273	0.0909090909091	154.090909091	94.788237231	0.144214229715	0.204761904762	0.0240434809742	0.0240434809742	0.0468234065214	0.0943396226415	0.0667543945953	0.428571428571	0.0512195569448	0.0833333333333	0.0259069249551	0.0561594202899	0.0819547457383	0.166666666667	0.918045254262	0.965517241379	0.0909090909091
dijlah-restaurant-and-cafe-pittsburgh	51	13	64	4.078125	0.78125	0.125	2	0.9794921875	3.078125	0.640625	106.125	107.55253077	0.156995774277	0.275862068966	0.0295312909035	0.0295312909035	0.0448949626666	0.153846153846	0.137739660258	1.0	0.0606438237918	0.133064516129	0.0277253235451	0.075	0.0917519654982	0.25	0.908248034502	1.0	0.203125
the-greek-gourmet-pittsburgh	54	11	65	4.53846153846	0.938461538462	0.0153846153846	2	0.568047337278	2.53846153846	0.615384615385	115.307692308	95.1686637303	0.171843147056	0.368421052632	0.033813874666	0.033813874666	0.0340961417399	0.109589041096	0.174829956368	1.0	0.0569972157455	0.151315789474	0.0258931447482	0.06875	0.0991442037396	0.5	0.90085579626	1.0	0.169230769231
franks-pizza-and-chicken-pittsburgh-2	16	4	20	3.3	0.55	0.3	2	1.27	2.3	0.45	110.7	83.3547239213	0.126145722607	0.195652173913	0.0238159476403	0.0238159476403	0.0397720914545	0.0796460176991	0.0400840336134	0.5	0.0483169079424	0.0847039473684	0.0283086194051	0.0600649350649	0.0799079295267	0.210526315789	0.920092070473	1.0	0.2
redfin-blues-pittsburgh	72	6	78	2.53846153846	0.269230769231	0.564102564103	2	1.12031558185	2.46153846154	0.346153846154	159.846153846	123.984291491	0.147929087398	0.29347826087	0.0231277958487	0.0231277958487	0.0381448399203	0.0909090909091	0.101548971324	1.0	0.0533931263023	0.125	0.0301667502124	0.0972222222222	0.0991671224012	0.294117647059	0.900832877599	1.0	0.0769230769231
millers-seafood-house-pittsburgh	13	3	16	2.8125	0.25	0.5625	1	1.1640625	2.1875	0.375	164.0	103.951911959	0.149524904588	0.193548387097	0.0239600861674	0.0239600861674	0.0452970663016	0.0897435897436	0.0924991373362	0.666666666667	0.0515032407782	0.095	0.0303835298689	0.0520833333333	0.0865832751217	0.148148148148	0.913416724878	0.938596491228	0.1875
sushi-kim-restaurant-pittsburgh	113	16	129	3.11627906977	0.410852713178	0.333333333333	3	1.09825130701	2.11627906977	0.333333333333	126.286821705	111.580623599	0.162241425347	0.262295081967	0.0321888573658	0.0321888573658	0.0494143906065	0.107142857143	0.129429797285	1.0	0.0534079190928	0.155487804878	0.0345700843291	0.125	0.106210321501	0.6	0.893789678498	1.0	0.124031007752
k-and-ts-fish-and-chicken-pittsburgh	14	5	19	2.68421052632	0.315789473684	0.368421052632	1	1.03047091413	1.68421052632	0.263157894737	161.473684211	120.461554654	0.161060483911	0.270833333333	0.0252662249215	0.0252662249215	0.0312306884289	0.0695652173913	0.126700440942	0.5	0.0537974439774	0.15	0.0330111929599	0.0704814814815	0.101508157324	0.260869565217	0.898491842676	1.0	0.263157894737
carson-street-deli-and-craft-beer-bar-pittsburgh	102	17	119	4.40336134454	0.873949579832	0.0504201680672	2	0.711955370384	3.40336134454	0.613445378151	129.672268908	115.524096889	0.152407204332	0.287356321839	0.0295850980012	0.0295850980012	0.0393115898248	0.138888888889	0.20911379068	1.0	0.0541112696996	0.1328125	0.0288187125867	0.4375	0.0900250786642	0.333333333333	0.909974921336	1.0	0.142857142857
amels-pittsburgh	55	10	65	3.90769230769	0.738461538462	0.153846153846	2	0.936331360947	2.90769230769	0.476923076923	120.753846154	137.42209326	0.16534345965	0.292307692308	0.0263407072519	0.0263407072519	0.0443249137711	0.135593220339	0.199641272359	1.0	0.0590409318675	0.180555555556	0.0280774334635	0.0833333333333	0.0936430636946	0.333333333333	0.906356936305	1.0	0.153846153846
zorbas-gyros-pittsburgh	27	3	30	3.33333333333	0.533333333333	0.3	2	1.11111111111	2.33333333333	0.3	130.566666667	100.693158766	0.171841799904	0.583333333333	0.0281711394175	0.0281711394175	0.0358900612968	0.0987261146497	0.168234989648	1.0	0.0448649794908	0.114285714286	0.0299689891751	0.0651041666667	0.0881897957943	0.243243243243	0.911810204206	1.0	0.1
apsara-cafe-pittsburgh	60	13	73	4.01369863014	0.753424657534	0.164383561644	2	0.891724526178	3.01369863014	0.479452054795	139.424657534	109.647119884	0.156438929181	0.330434782609	0.0318059741518	0.0318059741518	0.0484241422113	0.0952380952381	0.18152478509	1.0	0.0574590034151	0.142857142857	0.0301664096967	0.06875	0.094624162841	0.227272727273	0.905375837159	1.0	0.178082191781
lebo-subs-pittsburgh	33	3	36	3.86111111111	0.666666666667	0.111111111111	2	0.962962962963	2.86111111111	0.472222222222	87.2777777778	66.6139838135	0.152252740735	0.224137931034	0.0264775441076	0.0264775441076	0.0370352123747	0.111111111111	0.12478505291	1.0	0.056235547204	0.105263157895	0.0288458452777	0.0909090909091	0.0976688052663	0.333333333333	0.902331194734	1.0	0.0833333333333
tipsy-cow-pittsburgh	36	6	42	3.64285714286	0.619047619048	0.166666666667	2	1.01360544218	2.64285714286	0.380952380952	125.404761905	104.541415699	0.161623706023	0.3125	0.0271597448829	0.0271597448829	0.0466213639794	0.0952380952381	0.105061671133	0.75	0.0603944930175	0.154069767442	0.0259330755973	0.0516304347826	0.0966717413522	0.4	0.903328258648	1.0	0.142857142857
fish-fry-st-stephen-church-pittsburgh	2	0	2	4.5	1.0	0.0	1	0.5	0.5	0.5	30.5	10.5	0.136585365854	0.2	0.0410997299088	0.0410997299088	0.0	0.0	0.0	0.0	0.0696646341463	0.0875	0.0467987804878	0.0875	0.152777777778	0.222222222222	0.847222222222	0.916666666667	0.0
burgatory-pittsburgh-5	365	40	405	3.87654320988	0.708641975309	0.145679012346	3	0.930528882791	2.87654320988	0.441975308642	134.079012346	133.940538416	0.164849184587	0.458333333333	0.0294630344183	0.0294630344183	0.046004561417	0.181818181818	0.186828315673	1.0	0.0547460956841	0.171875	0.0261887122931	0.103125	0.0871805655593	0.4	0.912819434441	1.0	0.0987654320988
hello-bistro-pittsburgh	143	12	155	3.56129032258	0.670967741935	0.206451612903	2	0.988720083246	2.56129032258	0.303225806452	128.225806452	94.8331334766	0.162484990985	0.290322580645	0.0263742127916	0.0263742127916	0.0422113631088	0.133333333333	0.181739902859	1.0	0.0481364195534	0.112804878049	0.0299534825411	0.104166666667	0.0822269551266	0.266666666667	0.917773044873	1.0	0.0774193548387
atrias-restaurant-pittsburgh-2	72	12	84	2.7380952381	0.321428571429	0.511904761905	2	1.23185941043	2.2619047619	0.404761904762	164.797619048	145.360289639	0.149252204264	0.571428571429	0.0272971541921	0.0272971541921	0.0420499773787	0.0862068965517	0.090375568448	1.0	0.0473626756779	0.113372093023	0.0277053600695	0.054347826087	0.0801804770009	0.192307692308	0.919819522999	1.0	0.142857142857
mattress-factory-café-pittsburgh-3	7	1	8	4.625	1.0	0.0	1	0.46875	0.625	0.625	73.5	45.2106182218	0.149002818754	0.25	0.0233225078477	0.0233225078477	0.0378178722172	0.1	0.21875	0.75	0.0589109404635	0.0852272727273	0.0261669471014	0.0462962962963	0.0831933971399	0.135135135135	0.91680660286	1.0	0.125
brueggers-bagels-pittsburgh-18	23	3	26	3.11538461538	0.423076923077	0.307692307692	1	1.05621301775	2.11538461538	0.307692307692	108.5	80.7999666794	0.146255737925	0.22	0.0276675943802	0.0276675943802	0.0422218342443	0.0943396226415	0.0768939393939	0.333333333333	0.0485558940145	0.0892857142857	0.0326325316651	0.0580357142857	0.0927072269916	0.214285714286	0.907292773008	0.975	0.115384615385
soba-pittsburgh	251	29	280	3.975	0.753571428571	0.0964285714286	2	0.730535714286	2.975	0.375	174.785714286	150.584019533	0.155063449645	0.333333333333	0.0257046864453	0.0257046864453	0.0413129162533	0.12734082397	0.121813975097	1.0	0.0584808243219	0.25	0.0283370376162	0.075	0.093687890238	0.363636363636	0.906312109762	1.0	0.103571428571
brookline-pub-pittsburgh	15	9	24	3.25	0.5	0.375	1	1.33333333333	2.25	0.458333333333	183.291666667	207.027268568	0.157146124938	0.285714285714	0.0247772676974	0.0247772676974	0.0385889086606	0.111111111111	0.181403609831	1.0	0.0471263434666	0.103070175439	0.0294721523544	0.063829787234	0.0807439784931	0.225806451613	0.919256021507	1.0	0.375
brueggers-bagels-pittsburgh-15	22	3	25	2.48	0.24	0.56	2	1.2576	2.52	0.52	124.24	73.3077240132	0.147012813135	0.266666666667	0.0261499564003	0.0261499564003	0.0453955622406	0.106870229008	0.122883040936	0.416666666667	0.042621998711	0.160714285714	0.030382956933	0.107142857143	0.0737173541384	0.25	0.926282645862	1.0	0.12
legends-of-the-north-shore-pittsburgh	102	21	123	4.24390243902	0.79674796748	0.0650406504065	2	0.786833234185	3.24390243902	0.528455284553	117.008130081	101.789875703	0.161868623885	0.318181818182	0.0305701599337	0.0305701599337	0.0437287527085	0.131578947368	0.164717846385	1.0	0.0637334636762	0.149038461538	0.0285955293761	0.09375	0.0977388095514	0.357142857143	0.902261190449	1.0	0.170731707317
rumerz-sports-bar-and-grill-pittsburgh	1	3	4	4.0	0.75	0.25	1	1.5	3.0	1.0	117.5	61.0839586144	0.139131327012	0.184684684685	0.0197747819284	0.0197747819284	0.0198895243135	0.045045045045	0.125	0.5	0.0461901126097	0.0598958333333	0.0306147705171	0.0512387387387	0.0805087538891	0.142857142857	0.919491246111	0.972222222222	0.75
coal-hill-steakhouse-at-grandview-saloon-pittsburgh	28	9	37	1.75675675676	0.135135135135	0.756756756757	2	0.940832724616	2.24324324324	0.621621621622	153.216216216	168.068058147	0.152296937416	0.282051282051	0.0244582809615	0.0244582809615	0.0415077467994	0.117647058824	0.146943371943	1.0	0.0396883561836	0.0917826086957	0.0307140237736	0.0528846153846	0.0877624748277	0.169491525424	0.912237525172	1.0	0.243243243243
tims-no-joke-smokery-pittsburgh	1	5	6	5.0	1.0	0.0	5	0.0	0.0	1.0	52.1666666667	30.2292169193	0.178132349873	0.275862068966	0.0522050950169	0.0522050950169	0.073959637343	0.125	0.50496031746	1.0	0.0424346839318	0.0544554455446	0.0181224305081	0.028125	0.0666697206854	0.11320754717	0.933330279315	1.0	0.833333333333
burgatory-pittsburgh-4	9	1	10	3.2	0.5	0.4	1	1.4	2.2	0.5	91.6	86.8218866416	0.146069262029	0.231884057971	0.0261436489943	0.0261436489943	0.0520439286717	0.119047619048	0.168888888889	0.666666666667	0.0657785306844	0.166666666667	0.0294788243433	0.089552238806	0.0863797546731	0.2	0.913620245327	1.0	0.1
the-boulevard-restaurant-and-bar-pittsburgh	14	2	16	3.375	0.6875	0.3125	2	1.109375	2.375	0.25	83.4375	62.1117629258	0.149898397952	0.3125	0.0364142676089	0.0364142676089	0.0404589203522	0.093023255814	0.186557539683	0.75	0.0598114785492	0.104838709677	0.0345557903981	0.0859375	0.0788894933861	0.25	0.921110506614	1.0	0.125
fioris-pizzaria-pittsburgh	203	48	251	4.41832669323	0.848605577689	0.0637450199203	4	0.755480071745	3.41832669323	0.665338645418	97.2390438247	114.03147775	0.157128676537	0.75	0.0363638453444	0.0363638453444	0.0365574951064	0.136363636364	0.158874299975	1.0	0.0607059908684	0.875	0.0252994648906	0.125	0.101151180756	0.6	0.894864755499	1.0	0.191235059761
creekhouse-pittsburgh	73	13	86	3.46511627907	0.593023255814	0.232558139535	2	1.07625743645	2.46511627907	0.337209302326	129.930232558	139.95470951	0.14413884581	0.333333333333	0.0262976062745	0.0262976062745	0.0365032890743	0.105263157895	0.107238583374	0.666666666667	0.0584445248913	0.161458333333	0.0273720779497	0.0739795918367	0.0991809994692	0.25	0.900819000531	1.0	0.151162790698
einstein-bros-bagels-pittsburgh-3	21	2	23	3.65217391304	0.652173913043	0.217391304348	1	1.14933837429	2.65217391304	0.478260869565	96.8695652174	81.4196346087	0.160209810834	0.345844504021	0.0358089384282	0.0358089384282	0.0422387284289	0.1	0.274792960662	1.0	0.054064264819	0.138157894737	0.0232539246147	0.0524193548387	0.081030305228	0.235294117647	0.918969694772	1.0	0.0869565217391
peanut-butter-jelly-time-pittsburgh	34	5	39	4.20512820513	0.820512820513	0.102564102564	2	0.856015779093	3.20512820513	0.589743589744	138.743589744	101.817261634	0.171117879105	0.454545454545	0.0259759487375	0.0259759487375	0.0351995685381	0.0864197530864	0.214581714582	1.0	0.050051598543	0.14880952381	0.0254185791644	0.0625	0.0782718446835	0.333333333333	0.921728155316	1.0	0.128205128205
rasta-house-caribbean-resturant-pittsburgh	19	11	30	3.76666666667	0.666666666667	0.2	2	1.17777777778	2.76666666667	0.566666666667	132.266666667	107.143185608	0.145072576918	0.25	0.0257569572905	0.0257569572905	0.0492131918533	0.111111111111	0.163536324786	1.0	0.0498911983475	0.0978260869565	0.0250960223907	0.0541044776119	0.0728480241737	0.1875	0.927151975826	1.0	0.366666666667
pho-van-pittsburgh	132	8	140	3.58571428571	0.635714285714	0.15	2	0.826734693878	2.58571428571	0.2	147.242857143	136.804180775	0.14564393779	0.257383966245	0.0270661454837	0.0270661454837	0.0449846744907	0.104100946372	0.124555237901	1.0	0.0569068500409	0.203125	0.0325432013827	0.078125	0.102184421174	0.285714285714	0.897815578826	1.0	0.0571428571429
noodles-and-company-pittsburgh	64	11	75	3.28	0.413333333333	0.253333333333	2	0.9152	2.28	0.2	142.613333333	134.95815582	0.155477113684	0.263157894737	0.0269806586516	0.0269806586516	0.0401298612722	0.12	0.0923498544341	1.0	0.0483278849629	0.145833333333	0.0271370857885	0.0578358208955	0.0751602076937	0.222222222222	0.924839792306	1.0	0.146666666667
blinkys-noble-grill-and-bar-pittsburgh	13	3	16	2.8125	0.375	0.4375	1	1.2109375	2.1875	0.375	111.0	67.99632343	0.147337667738	0.253164556962	0.019720389882	0.019720389882	0.0412628235956	0.0869565217391	0.0917658730158	0.5	0.0427756081113	0.0833333333333	0.040014113953	0.0869565217391	0.0941712646185	0.181818181818	0.905828735381	1.0	0.1875
